,Unnamed: 0,file,case,framenumber,class
230325,230325,33005_sessie2_taskrobotEngagement,visible,0,1
230326,230326,33005_sessie2_taskrobotEngagement,visible,1,1
230327,230327,33005_sessie2_taskrobotEngagement,visible,2,1
230328,230328,33005_sessie2_taskrobotEngagement,visible,3,1
230329,230329,33005_sessie2_taskrobotEngagement,visible,4,1
230330,230330,33005_sessie2_taskrobotEngagement,visible,5,1
230331,230331,33005_sessie2_taskrobotEngagement,visible,6,1
230332,230332,33005_sessie2_taskrobotEngagement,visible,7,1
230333,230333,33005_sessie2_taskrobotEngagement,visible,8,1
230334,230334,33005_sessie2_taskrobotEngagement,visible,9,1
230335,230335,33005_sessie2_taskrobotEngagement,visible,10,1
230336,230336,33005_sessie2_taskrobotEngagement,visible,11,1
230337,230337,33005_sessie2_taskrobotEngagement,visible,12,1
230338,230338,33005_sessie2_taskrobotEngagement,visible,13,1
230339,230339,33005_sessie2_taskrobotEngagement,visible,14,1
230340,230340,33005_sessie2_taskrobotEngagement,visible,15,1
230341,230341,33005_sessie2_taskrobotEngagement,visible,16,1
230342,230342,33005_sessie2_taskrobotEngagement,visible,17,1
230343,230343,33005_sessie2_taskrobotEngagement,visible,18,1
230344,230344,33005_sessie2_taskrobotEngagement,visible,19,1
230345,230345,33005_sessie2_taskrobotEngagement,visible,20,1
230346,230346,33005_sessie2_taskrobotEngagement,visible,21,1
230347,230347,33005_sessie2_taskrobotEngagement,visible,22,1
230348,230348,33005_sessie2_taskrobotEngagement,visible,23,1
230349,230349,33005_sessie2_taskrobotEngagement,visible,24,1
230350,230350,33005_sessie2_taskrobotEngagement,visible,25,1
230351,230351,33005_sessie2_taskrobotEngagement,visible,26,1
230352,230352,33005_sessie2_taskrobotEngagement,visible,27,1
230353,230353,33005_sessie2_taskrobotEngagement,visible,28,1
230354,230354,33005_sessie2_taskrobotEngagement,visible,29,1
230355,230355,33005_sessie2_taskrobotEngagement,visible,30,1
230356,230356,33005_sessie2_taskrobotEngagement,visible,31,1
230357,230357,33005_sessie2_taskrobotEngagement,visible,32,1
230358,230358,33005_sessie2_taskrobotEngagement,visible,33,1
230359,230359,33005_sessie2_taskrobotEngagement,visible,34,1
230360,230360,33005_sessie2_taskrobotEngagement,visible,35,1
230361,230361,33005_sessie2_taskrobotEngagement,visible,36,1
230362,230362,33005_sessie2_taskrobotEngagement,visible,37,1
230363,230363,33005_sessie2_taskrobotEngagement,visible,38,1
230364,230364,33005_sessie2_taskrobotEngagement,visible,39,1
230365,230365,33005_sessie2_taskrobotEngagement,visible,40,1
230366,230366,33005_sessie2_taskrobotEngagement,visible,41,1
230367,230367,33005_sessie2_taskrobotEngagement,visible,42,1
230368,230368,33005_sessie2_taskrobotEngagement,visible,43,1
230369,230369,33005_sessie2_taskrobotEngagement,visible,44,1
230370,230370,33005_sessie2_taskrobotEngagement,visible,45,1
230371,230371,33005_sessie2_taskrobotEngagement,visible,46,1
230372,230372,33005_sessie2_taskrobotEngagement,visible,47,1
230373,230373,33005_sessie2_taskrobotEngagement,visible,48,1
230374,230374,33005_sessie2_taskrobotEngagement,visible,49,1
230375,230375,33005_sessie2_taskrobotEngagement,visible,50,1
230376,230376,33005_sessie2_taskrobotEngagement,visible,51,1
230377,230377,33005_sessie2_taskrobotEngagement,visible,52,1
230378,230378,33005_sessie2_taskrobotEngagement,visible,53,1
230379,230379,33005_sessie2_taskrobotEngagement,visible,54,1
230380,230380,33005_sessie2_taskrobotEngagement,visible,55,1
230381,230381,33005_sessie2_taskrobotEngagement,visible,56,1
230382,230382,33005_sessie2_taskrobotEngagement,visible,57,1
230383,230383,33005_sessie2_taskrobotEngagement,visible,58,1
230384,230384,33005_sessie2_taskrobotEngagement,visible,59,1
230385,230385,33005_sessie2_taskrobotEngagement,visible,60,1
230386,230386,33005_sessie2_taskrobotEngagement,visible,61,1
230387,230387,33005_sessie2_taskrobotEngagement,visible,62,1
230388,230388,33005_sessie2_taskrobotEngagement,visible,63,1
230389,230389,33005_sessie2_taskrobotEngagement,visible,64,1
230390,230390,33005_sessie2_taskrobotEngagement,visible,65,1
230391,230391,33005_sessie2_taskrobotEngagement,visible,66,1
230392,230392,33005_sessie2_taskrobotEngagement,visible,67,1
230393,230393,33005_sessie2_taskrobotEngagement,visible,68,1
230394,230394,33005_sessie2_taskrobotEngagement,visible,69,1
230395,230395,33005_sessie2_taskrobotEngagement,visible,70,1
230396,230396,33005_sessie2_taskrobotEngagement,visible,71,1
230397,230397,33005_sessie2_taskrobotEngagement,visible,72,1
230398,230398,33005_sessie2_taskrobotEngagement,visible,73,1
230399,230399,33005_sessie2_taskrobotEngagement,visible,74,1
230400,230400,33005_sessie2_taskrobotEngagement,visible,75,1
230401,230401,33005_sessie2_taskrobotEngagement,visible,76,1
230402,230402,33005_sessie2_taskrobotEngagement,visible,77,1
230403,230403,33005_sessie2_taskrobotEngagement,visible,78,1
230404,230404,33005_sessie2_taskrobotEngagement,visible,79,1
230405,230405,33005_sessie2_taskrobotEngagement,visible,80,1
230406,230406,33005_sessie2_taskrobotEngagement,visible,81,1
230407,230407,33005_sessie2_taskrobotEngagement,visible,82,1
230408,230408,33005_sessie2_taskrobotEngagement,visible,83,1
230409,230409,33005_sessie2_taskrobotEngagement,visible,84,1
230410,230410,33005_sessie2_taskrobotEngagement,visible,85,1
230411,230411,33005_sessie2_taskrobotEngagement,visible,86,1
230412,230412,33005_sessie2_taskrobotEngagement,visible,87,1
230413,230413,33005_sessie2_taskrobotEngagement,visible,88,1
230414,230414,33005_sessie2_taskrobotEngagement,visible,89,1
230415,230415,33005_sessie2_taskrobotEngagement,visible,90,1
230416,230416,33005_sessie2_taskrobotEngagement,visible,91,1
230417,230417,33005_sessie2_taskrobotEngagement,visible,92,1
230418,230418,33005_sessie2_taskrobotEngagement,visible,93,1
