,Unnamed: 0,file,case,framenumber,class
26834,26834,51010_sessie2_taskrobotEngagement,invisible,0,4
26835,26835,51010_sessie2_taskrobotEngagement,invisible,1,4
26836,26836,51010_sessie2_taskrobotEngagement,invisible,2,4
26837,26837,51010_sessie2_taskrobotEngagement,invisible,3,4
26838,26838,51010_sessie2_taskrobotEngagement,invisible,4,4
26839,26839,51010_sessie2_taskrobotEngagement,invisible,5,4
26840,26840,51010_sessie2_taskrobotEngagement,invisible,6,4
26841,26841,51010_sessie2_taskrobotEngagement,invisible,7,4
26842,26842,51010_sessie2_taskrobotEngagement,invisible,8,4
26843,26843,51010_sessie2_taskrobotEngagement,invisible,9,4
26844,26844,51010_sessie2_taskrobotEngagement,invisible,10,4
26845,26845,51010_sessie2_taskrobotEngagement,invisible,11,4
26846,26846,51010_sessie2_taskrobotEngagement,invisible,12,4
26847,26847,51010_sessie2_taskrobotEngagement,invisible,13,4
26848,26848,51010_sessie2_taskrobotEngagement,invisible,14,4
26849,26849,51010_sessie2_taskrobotEngagement,invisible,15,4
26850,26850,51010_sessie2_taskrobotEngagement,invisible,16,4
26851,26851,51010_sessie2_taskrobotEngagement,invisible,17,4
26852,26852,51010_sessie2_taskrobotEngagement,invisible,18,4
26853,26853,51010_sessie2_taskrobotEngagement,invisible,19,4
26854,26854,51010_sessie2_taskrobotEngagement,invisible,20,4
26855,26855,51010_sessie2_taskrobotEngagement,invisible,21,4
26856,26856,51010_sessie2_taskrobotEngagement,invisible,22,4
26857,26857,51010_sessie2_taskrobotEngagement,invisible,23,4
26858,26858,51010_sessie2_taskrobotEngagement,invisible,24,4
26859,26859,51010_sessie2_taskrobotEngagement,invisible,25,4
26860,26860,51010_sessie2_taskrobotEngagement,invisible,26,4
26861,26861,51010_sessie2_taskrobotEngagement,invisible,27,4
26862,26862,51010_sessie2_taskrobotEngagement,invisible,28,4
26863,26863,51010_sessie2_taskrobotEngagement,invisible,29,4
26864,26864,51010_sessie2_taskrobotEngagement,invisible,30,4
26865,26865,51010_sessie2_taskrobotEngagement,invisible,31,4
26866,26866,51010_sessie2_taskrobotEngagement,invisible,32,4
26867,26867,51010_sessie2_taskrobotEngagement,invisible,33,4
26868,26868,51010_sessie2_taskrobotEngagement,invisible,34,4
26869,26869,51010_sessie2_taskrobotEngagement,invisible,35,4
26870,26870,51010_sessie2_taskrobotEngagement,invisible,36,4
26871,26871,51010_sessie2_taskrobotEngagement,invisible,37,4
26872,26872,51010_sessie2_taskrobotEngagement,invisible,38,4
26873,26873,51010_sessie2_taskrobotEngagement,invisible,39,4
26874,26874,51010_sessie2_taskrobotEngagement,invisible,40,4
26875,26875,51010_sessie2_taskrobotEngagement,invisible,41,4
26876,26876,51010_sessie2_taskrobotEngagement,invisible,42,4
26877,26877,51010_sessie2_taskrobotEngagement,invisible,43,4
26878,26878,51010_sessie2_taskrobotEngagement,invisible,44,4
26879,26879,51010_sessie2_taskrobotEngagement,invisible,45,4
26880,26880,51010_sessie2_taskrobotEngagement,invisible,46,4
26881,26881,51010_sessie2_taskrobotEngagement,invisible,47,4
26882,26882,51010_sessie2_taskrobotEngagement,invisible,48,4
26883,26883,51010_sessie2_taskrobotEngagement,invisible,49,4
26884,26884,51010_sessie2_taskrobotEngagement,invisible,50,4
26885,26885,51010_sessie2_taskrobotEngagement,invisible,51,4
26886,26886,51010_sessie2_taskrobotEngagement,invisible,52,4
26887,26887,51010_sessie2_taskrobotEngagement,invisible,53,4
26888,26888,51010_sessie2_taskrobotEngagement,invisible,54,4
26889,26889,51010_sessie2_taskrobotEngagement,invisible,55,4
26890,26890,51010_sessie2_taskrobotEngagement,invisible,56,4
26891,26891,51010_sessie2_taskrobotEngagement,invisible,57,4
26892,26892,51010_sessie2_taskrobotEngagement,invisible,58,4
26893,26893,51010_sessie2_taskrobotEngagement,invisible,59,4
26894,26894,51010_sessie2_taskrobotEngagement,invisible,60,4
26895,26895,51010_sessie2_taskrobotEngagement,invisible,61,4
26896,26896,51010_sessie2_taskrobotEngagement,invisible,62,4
26897,26897,51010_sessie2_taskrobotEngagement,invisible,63,4
26898,26898,51010_sessie2_taskrobotEngagement,invisible,64,4
26899,26899,51010_sessie2_taskrobotEngagement,invisible,65,4
26900,26900,51010_sessie2_taskrobotEngagement,invisible,66,4
26901,26901,51010_sessie2_taskrobotEngagement,invisible,67,4
26902,26902,51010_sessie2_taskrobotEngagement,invisible,68,4
26903,26903,51010_sessie2_taskrobotEngagement,invisible,69,4
26904,26904,51010_sessie2_taskrobotEngagement,invisible,70,4
26905,26905,51010_sessie2_taskrobotEngagement,invisible,71,4
26906,26906,51010_sessie2_taskrobotEngagement,invisible,72,4
26907,26907,51010_sessie2_taskrobotEngagement,invisible,73,4
26908,26908,51010_sessie2_taskrobotEngagement,invisible,74,4
26909,26909,51010_sessie2_taskrobotEngagement,invisible,75,4
26910,26910,51010_sessie2_taskrobotEngagement,invisible,76,4
26911,26911,51010_sessie2_taskrobotEngagement,invisible,77,4
26912,26912,51010_sessie2_taskrobotEngagement,invisible,78,4
26913,26913,51010_sessie2_taskrobotEngagement,invisible,79,4
26914,26914,51010_sessie2_taskrobotEngagement,invisible,80,4
26915,26915,51010_sessie2_taskrobotEngagement,invisible,81,4
26916,26916,51010_sessie2_taskrobotEngagement,invisible,82,4
26917,26917,51010_sessie2_taskrobotEngagement,invisible,83,4
26918,26918,51010_sessie2_taskrobotEngagement,invisible,84,4
26919,26919,51010_sessie2_taskrobotEngagement,invisible,85,4
26920,26920,51010_sessie2_taskrobotEngagement,invisible,86,4
26921,26921,51010_sessie2_taskrobotEngagement,invisible,87,4
26922,26922,51010_sessie2_taskrobotEngagement,invisible,88,4
26923,26923,51010_sessie2_taskrobotEngagement,invisible,89,4
26924,26924,51010_sessie2_taskrobotEngagement,invisible,90,4
26925,26925,51010_sessie2_taskrobotEngagement,invisible,91,4
26926,26926,51010_sessie2_taskrobotEngagement,invisible,92,4
26927,26927,51010_sessie2_taskrobotEngagement,invisible,93,4
26928,26928,51010_sessie2_taskrobotEngagement,invisible,94,4
26929,26929,51010_sessie2_taskrobotEngagement,invisible,95,4
26930,26930,51010_sessie2_taskrobotEngagement,invisible,96,4
26931,26931,51010_sessie2_taskrobotEngagement,invisible,97,4
26932,26932,51010_sessie2_taskrobotEngagement,invisible,98,4
26933,26933,51010_sessie2_taskrobotEngagement,invisible,99,4
26934,26934,51010_sessie2_taskrobotEngagement,invisible,100,4
26935,26935,51010_sessie2_taskrobotEngagement,invisible,101,4
26936,26936,51010_sessie2_taskrobotEngagement,invisible,102,4
26937,26937,51010_sessie2_taskrobotEngagement,invisible,103,4
26938,26938,51010_sessie2_taskrobotEngagement,invisible,104,4
26939,26939,51010_sessie2_taskrobotEngagement,invisible,105,4
26940,26940,51010_sessie2_taskrobotEngagement,invisible,106,4
